ID,NA_Sales,Global_Sales
14095,-0.024209822947972345,-0.03458007024238713
14096,0.16955127159054173,0.2659317424987997
14097,0.3593856241038025,0.8540892790546436
14098,0.13600947670445632,0.19197265463904317
14099,0.32188501029171496,0.5406538875642175
14100,0.09873583621740457,0.1447251095686123
14101,1.0442179171553325,2.650340803415541
14102,0.22451202019345531,0.35700180932795655
14103,0.06792361739928768,0.1332999659666168
14104,0.2789851309105762,0.4913717434215136
14105,0.5020554618409819,0.9647597450552067
14106,0.13999244182713566,0.19247278515868038
14107,0.1271461189339518,0.1750570794483634
14108,0.15559363788656794,0.2358983326717233
14109,0.0528574817578024,0.08359887703372533
14110,0.06610125601394537,0.12941689999001066
14111,0.2672547652834544,0.4443020646884064
14112,0.1804385504335946,0.3159127817391891
14113,0.17336192042916457,0.2966987875960928
14114,-0.010598009702231723,0.001347669720348138
14115,0.07526391122508339,0.15223822672723214
14116,0.19082365890373765,0.31785259050147185
14117,0.05955946729138059,0.11046852878388731
14118,0.35584751469437936,0.8686814864124827
14119,0.07323046750039544,0.12692236623225678
14120,0.3227651522275393,0.7883895555036166
14121,0.0867084443384212,0.13071413557649936
14122,0.03324650634493286,0.033965520661569375
14123,0.034979735416922605,0.04489648837856065
14124,0.18631995507926863,0.29215791921704204
14125,0.20413286030060868,0.3303659927907411
14126,0.10036947613879545,0.14796911816570862
14127,0.034372366315310696,0.0435147878676891
14128,0.1422036917422744,0.2753506696522389
14129,0.5694490766652326,1.2044321751062568
14130,0.07647381064524297,0.1551629249017678
14131,0.18812867219775326,0.2964686942778766
14132,-0.04169377856846686,-0.052403040476384215
14133,0.11934405408435805,0.20425315982620962
14134,0.18086449455732295,0.280272588343773
14135,0.09209487477546,0.19804737473620887
14136,10.884665987549434,27.780156050570532
14137,0.030633335823004634,0.035373764562824275
14138,0.21151962866829344,0.3501535190158182
14139,0.0566909386150317,0.10354359559958944
14140,0.10666937860016903,0.23724491888407856
14141,0.02211344171167857,0.023524670044824506
14142,0.29150358277337995,0.5540462047399217
14143,0.09888673646096227,0.21642496152703145
14144,0.10004222887303711,0.14746570181936836
14145,0.14559487679689365,0.24483052647266657
14146,0.06778820499514096,0.1321069653444536
14147,0.07416063468773129,0.14962575357757152
14148,0.03437561211658345,0.04358176333963022
14149,0.3899280949791897,0.6994448869085345
14150,-0.011419938021488338,-0.020682489988120025
14151,0.03531911760799504,0.045574595000390586
14152,0.19207531271085962,0.38225002587329154
14153,0.07005186090503177,0.10378309179433313
14154,0.6511891679538159,1.5964354889246726
14155,0.09105028927710526,0.19600038233885136
14156,0.19603821126736926,0.28641351361389855
14157,0.5370312480487412,1.014408877681529
14158,0.31089734338775676,0.5270544546183975
14159,0.45669354407907836,0.8493894330587668
14160,0.042621633791846,0.0766496665562365
14161,0.23633195891211056,0.4896754017577581
14162,0.21641150695393555,0.5297468695570852
14163,0.03080351779388356,0.039462548255227436
14164,0.16260854451858853,0.2410813325660749
14165,0.16613392934365995,0.2485300579420449
14166,0.2777780326318577,0.4145445895433941
14167,0.2938728836221134,0.6917345463212449
14168,0.051410330227564624,0.08016196726034126
14169,0.07766129478915854,0.13690615600933081
14170,0.05181509209278172,0.08080510401586534
14171,0.1655862965584095,0.24760754845024524
14172,0.1665799187657539,0.24974089873491634
14173,0.03182823289239649,0.038338385702073
14174,0.035193775657458,0.04524323720232899
14175,0.10026969056922376,0.1478926337080827
14176,0.056237693117115614,0.09056795576665129
14177,0.28068335358335256,0.46114851940288115
14178,0.11153087548355115,0.22643174656429238
14179,0.33543667736325955,0.6154350977650833
14180,0.117839834542266,0.18515315342250027
14181,0.5904879020039272,1.0976704495822427
14182,0.04063281116843641,0.061788103671541264
14183,0.06811426630952062,0.09114548801250165
14184,0.11722242628936376,0.18377604268337744
14185,0.18641114130179348,0.29240801462648736
14186,0.04660953269103481,0.10111699981631607
14187,0.1131834334501403,0.18723717083129912
14188,0.03386622922239767,0.04250855914832309
14189,0.09944035870587421,0.14581434810355232
14190,0.16619269606654055,0.39580873589616367
14191,0.11984174497601255,0.2274395095209804
14192,0.1851427220548107,0.28968672088704006
14193,0.07336493088805782,0.14896307169296313
14194,1.0128865772184314,2.235690155131153
14195,0.034918774750025736,0.04491741406834267
14196,0.05169474797044081,0.08074985840480188
14197,0.22755184416781074,0.5582342366204885
14198,0.32409505814209705,0.5879999237186408
14199,0.0491344219034721,0.08369768605480794
14200,0.09002740891592617,0.193070121389683
14201,0.4529760008502765,0.8674569397833053
14202,0.03116218946075154,0.03661460506454724
14203,0.1659263377983408,0.27576524397087115
14204,0.03366026341014776,0.04212939931390593
14205,0.049647632461220934,0.07621910204254408
14206,0.11852344586674386,0.18656171788320852
14207,0.22879519256613723,0.38053060656218574
14208,0.1829351277999079,0.2854426571838983
14209,0.04705411581480801,0.10035963655564695
14210,0.02914978843272085,0.030563314782502987
14211,0.038328055033489725,0.05579021247457623
14212,0.058134802452254594,0.10749842810096606
14213,0.05097464359523389,0.08801236335455827
14214,0.1161838047098356,0.19036933778826037
14215,0.03310643490326319,0.04125705674137521
14216,0.23361750712638685,0.3938783812841664
14217,0.2955728848407649,0.48535254022471713
14218,0.037366811167227204,0.042791054330649926
14219,0.15272239967483345,0.2884769458627147
14220,0.04894297407394503,0.0831592178043123
14221,0.11752147994054599,0.26458629629186564
14222,0.0339294839057037,0.04262042383042748
14223,0.3114340067985697,0.5845624756567682
14224,0.1286436049028544,0.28528154656242405
14225,0.033380415898395174,0.04123174584076357
14226,0.09243335142201006,0.19797102200033273
14227,0.18600275522732185,0.29126225841715103
14228,0.8019081237632782,1.6669571438668078
14229,0.05522154471315431,0.08841109109307684
14230,0.30016917747895533,0.7526406001814655
14231,0.11940518206610785,0.1887227504004998
14232,-0.014386453033070847,-0.011613024551198198
14233,0.39308640939809214,0.814206882275133
14234,0.1100453581775934,0.24512485204631568
14235,0.9373048144959734,1.8669348148100637
14236,0.23595398541577775,0.5452614686387877
14237,0.1823428446762413,0.2836776943924882
14238,0.1083560591576421,0.1442004725509229
14239,0.8398656202840618,1.6774118730080974
14240,0.03417488590876065,0.04340220128870216
14241,0.06047234208881855,0.11318861627951489
14242,0.2391682862749793,0.40759688616096046
14243,0.24987561765817123,0.4286040964728459
14244,0.0798570172087377,0.1662365788799623
14245,0.1413709965093267,0.2732490961490894
14246,0.050579353799145396,0.08753289137404126
14247,-0.059638037137996425,-0.11986055870518678
14248,0.18658452133856795,0.29330106857649807
14249,0.12351808523324155,0.19763931328797746
14250,0.3872111999800276,0.9827343481256313
